Universidad;Titulo;Autor;Grado;Asesor;Resumen;Año
Universidad Nacional de San Antonio Abad del Cusco;Implementación de un prototipo de algoritmo para buscar música por similitud de contenido de audio musical;Enciso Valencia, Fernando;Ingeniero Informático y de Sistemas;Palomino Olivera, Emilio;"La búsqueda de archivos musicales está basada en texto o metadata como el título, autor, estilo musical y otros, pero este modelos no son adecuados, si deseamos encontrar canciones que se parezcan en contenido de audio o patrones musicales tales como ""notas musicales"", de allí la necesidad de modelar e implementar métodos de recuperación de información musical basado en audio musical, en este contexto surge la necesidad de obtener información de manera que la búsqueda no solo se limite a metadatos, sino también, exista métodos de recuperación musical que se ajusten a las exigencias de búsqueda del usuario, en este contexto es evidente la necesidad de emplear métodos que sean capaces de extraer o recuperar los contenidos musicales, del mismo modo intuitivo que en los documentos textuales. Aún hoy, las herramientas predominantes de uso generalizado para la búsqueda no presentan un enfoque basado en contenido musical, sino en su etiquetado textual. El objetivo del presente proyecto es implementar un prototipo de algoritmo para buscar música por Similitud de contenido para recuperar información musical en base a colecciones musicales a través del tarareo de una persona, para esto se trasforma archivos musicales en formato MP3 a archivos musicales de formato MIDI, el cual se implementó con librerías de JAVA denominados ""MIDI JAVA SOUND"", es así que mientras técnicas tradicionales permiten consultar documentos de una colección en base a metadatos, la recuperación de información musical explora el problema de recuperar un documento musical a partir de notas musicales (do, re, mi, fa, sol, la, si, do), y sus características semánticas, como intensidad y longitud de la nota musical, utilizando la metodología de cascada para el desarrollo del algoritmo, además se debe indicar que el algoritmo desarrollado se probó con 50 melodías en 10 usuarios obteniendo de un total de 500 intentos, una Tasa de Falso Rechazo (TFR) de 16 % y una Tasa de Falsa Aceptación (TFA) de 8 %, finalmente se concluye indicando que la estructura musical de una melodía contiene información de ritmo, estructura y referencias de notas sobre el pentagrama, es decir, datos acerca del estilo propio de una canción, lo cual permite realizar un análisis y búsqueda de patrones melódicos similares, entre el archivo musical y el tarareo utilizado con el fin de identificar un audio musical. El esquema que se utilizó para desarrollar el prototipo de algoritmo es el esquema de cascada, con el cual hicimos todos los pasos de dicho esquema secuencialmente para poder lograr el resultado final. El prototipo está inspirado en el requerimiento de las personas que al escuchar una música, parte de ella o un tarareo tienen la necesidad de saber quien canta la música o que tonada es, o cómo podemos ver en ejemplos de la vida real los ornitólogos siempre van en busca de una tipo de ave la cual tiene un sonido peculiar es así que con este software y utilizando el algoritmo que hemos desarrollado el ornitólogo va poder verificar donde se encuentra una determinada ave y a qué hora.";2016
Universidad Nacional de San Antonio Abad del Cusco;Implementación de una herramienta web para el apoyo en la elaboración de planes estratégicos de micro y pequeñas empresas;Huillca Diaz, Jhulian Jhasmani;Ingeniero Informático y de Sistemas;Candia Oviedo, Dennis Iván;"El presente proyecto de tesis consiste en implementar una Herramienta Web para el apoyo en la elaboración de planes estratégicos de Micro y Pequeñas empresas; el cual da como resultados estrategias. Estas estrategias son de suma importancia porque ayudaran en el desenvolvimiento inmediato de las Micro y Pequeñas Empresas y además servirán como base en la elaboración de un futuro plan estratégico. La Herramienta Web comenzará por obtener las características generales de la empresa, luego procederemos a realizar análisis y diagnósticos externos e internos de la empresa (Matriz Evaluación de Factor Externo EFE y Evaluación de Factor Interno EFI), seguido de un análisis de nivel competitivo (Matriz de Perfil Competitivo MPC ) , un análisis en la etapa de adecuación (Matriz Posición Estratégica y Evaluación de Acción PE y EA, Boston Consulting Group, Interna Externa, Estrategia Principal) y finalmente el análisis y elección de estrategias - etapa de decisión (Matriz de Planeación Estratégica Cuantitativa) la cual dará como resultado las estrategias operativas que debería aplicar la empresa. Esta Herramienta Web nos permitirá obtener además de Estrategias a seguir, un documento como resultado final del planeamiento estratégico, con el cual la empresa podrá cumplir sus objetivos.";2017
Universidad Nacional de San Antonio Abad del Cusco;"Propuesta de un marco de trabajo para la cláusula de adquisición, desarrollo y mantenimiento de sistemas de la ISO/IEC 27002:2013 ""Código de buenas prácticas para la gestión de la seguridad de la información"" para la oficina de tecnologías de información y comunicaciones de la EPS Sedacusco S.A.";Gonzáles Auccapuri, Fanny;Ingeniero Informático y de Sistemas;Palomino Olivera, Emilio;"El presente trabajo de tesis plantea el diseño de un marco de trabajo para la cláusula de Adquisición, Desarrollo y Mantenimiento de Sistemas bajo el enfoque de la Norma ISO 27002:2013 también denominada ""Código de Buenas Prácticas para la Gestión de Seguridad de la Información"" para la EPS SEDACUSCO S.A. Con la presente propuesta se busca responder a las exigencias de la organización en cuanto a la seguridad de la información. El objetivo del trabajo es analizar la situación actual de la empresa y mediante ello diseñar un marco de trabajo para la cláusula de Adquisición, Desarrollo y Mantenimiento de Sistemas bajo el enfoque de la Norma ISO/IEC 27002:2013 también denominada ""Código de Buenas Prácticas para la Gestión de Seguridad de la Información"" para la EPS SEDACUSCO S.A., demostrando que a través del desarrollo del mismo permitirá mejorar los lineamientos de seguridad de información y lograr un alto grado de seguridad para los activos de información de la empresa. Inicialmente se hace un análisis de la situación actual de los procesos involucrados directamente con el giro del negocio referentes a la cláusula de Adquisición, Desarrollo y Mantenimiento de Sistemas, después a partir de estas se elaboraran las secuencias de actividades y los diagramas de procesos para cada control de la cláusula antes mencionada. Seguidamente a partir de los pasos anteriores de hace la propuesta de los documentos que serán diligenciados para organizar la utilización e inclusión de los controles de la norma ISO/IEC 27002:2013 en los procesos de adquisición, desarrollo y mantenimiento de sistemas de la EPS SEDACUSCO S.A. Luego de haber identificado los principales procesos y establecido la línea de base de la documentación correspondiente, se diseñan e implementan los procesos documentados mediante un sistema de información desarrollado a partir del marco de trabajo, para que sea utilizado por los actores que participan en el diligenciamiento del cumplimiento de la cláusula de adquisición, desarrollo y mantenimiento de sistemas en la Oficina de Tecnologías de Información y Comunicaciones de la EPS SEDACUSCO S.A. Para realizar dicha propuesta se utilizó como herramienta de estudio la cláusula de adquisición, desarrollo y mantenimiento de sistemas de la norma ISO/IEC 27002:2013, de la cual se revisara e interpretara cada una de sus 3 categorías y los 13 controles que la conforman, es a partir de ello que se tendrá que establecer las bases para el diseño e implementación de la propuesta de marco de trabajo. En la EPS SEDACUSCO S.A. según mi experiencia personal de trabajo como practicante en la OTIC pude constatar que en la oficina no se utilizan los controles de seguridad de la cláusula de adquisición, desarrollo y mantenimiento de sistemas de la ISO/IEC 27002:2013 en los procesos que de desarrollo y soporte informático de la empresa.";2016
Universidad Nacional de San Antonio Abad del Cusco;Identificación de locutor usando codebooks de coeficientes cepstrales en las frecuencias de Mel y modelos ocultos de Markov;Mamani Condori, Errol Wilderd;Ingeniero Informático y de Sistemas;Villafuerte Serna, Rony;"El habla es un tipo de señal complicada producto del resultado de una serie de trans¬formaciones ocurridas en diferentes niveles: semántica, lingüística y acústica. Estas trans¬formaciones conducen a diferencias en las características de un individuo ampliamente estudiadas por la Biometría. La identificación de locutor (identificar quién es la persona que emitió la voz) en síntesis, es un análisis detallado de las características del habla de cada individuo basado en puntuaciones. En este contexto este proyecto se centró en la identificación de locutor mediante Coeficientes Cepstrales en las Frecuencias Mel o Mel Frequency Cepstral Cofficients (MPCC) y Modelos Ocultos de Markov o Hidden Markov Model (HMM). Iniciando el procesamiento de voz, para obtener las características más importantes de un individuo se utilizó Coeficientes Cepstrales en las Frecuencias Mel , debido a que en la actualidad otorgan los mejores resultarlos en el análisis Cepstral según el estado de arte, posteriormente; se hiso uso de la cuantificación vectorial o Vector quan- tization (VQ) que por medio del algoritmo de clasificación K-means ,divide el conjunto de vectores característicos en un número determinado de vectores representativos, los cuales mejoran sustancialmente el tiempo de procesamiento. Para el modelamiento de los de vectores representativos se hiso uso de los Modelos Ocultos de Markov; los HMMs son en¬trenados para generar el modelo oculto del locutor el cual estará formado por la secuencia de observaciones (símbolos de observación) y la secuencia de estados, para luego encontrar la secuencia de estados con mayor probabilidad, la identidad de un locutor se determi¬na mediante el modelo que obtenga la máxima probabilidad (puntuación) determinado por el algoritmo de Viterbi. Adicionalmente se estimaron los parámetros de los módulos de pre procesamiento, extracción de características, pos procesamiento v el cuantificador vectorial basado en codebooks; para sugerir el tamaño de codebook más adecuado y los parámetros con los que se obtenga buenos resultados en la identificación de un locutor ;para cada módulo se describió la teoría y la implementación del código fuente en Java. Finalmente, nuestros resultados experimentales muestran los parámetros con los que se obtienen buenos resultados teniendo un 90% de aceptación para un grupo reducido y cerrado de 5 personas en condiciones reales (con ruido de fondo), con una tendencia de decrecimiento a medida que aumenta el número de población y una mayor efectividad en condiciones ideales (ambiente cerrado y sin ruido de fondo).";2016
Universidad Nacional de San Antonio Abad del Cusco;Podoscopio electrónico para el diagnóstico de anomalías de la planta de pie;Huahuachampi Fernandez, Hirbin Jonatan;Ingeniero Informático y de Sistemas;Villafuerte Serna, Rony;"El pie plano y el pie cavo son patologías que causan molestias al caminar, dolor en el caso del pie cavo y del pie plano, un diagnóstico tardío implicaría desde molestias en la planta del pie hasta problemas en la postura de los pacientes. Cabe mencionar que en la ciudad del Cusco existen centros ortopédicos donde realizan diagnósticos de afecciones de la planta del pie, realizado de manera manual, a simple vista y basado en la experiencia del ortopedista, lo más grave es que una vez diagnosticado una afección del pie se inicia un tratamiento sin un control y registro adecuado de los efectos de este tratamiento, por lo tanto, es importante disponer de un dispositivo para el diagnóstico que sea capaz de registrar valores cuantificables en puntos estratégicos de la huella plantar y que contribuya a la interpretación médica. La presente tesis se muestra el diseño e implementación de un prototipo para la medición y diagnóstico de pie plano y pie cavo. Este dispositivo está conformado por una plataforma de vidrio, un foco, una cámara web y una caja de madera. La implementación del prototipo comprende en ubicar la cámara web y el foco dentro de la plataforma de manera tal que obtenga imágenes adecuadas para el procesamiento de éste mediante el lenguaje de programación MATLAB, el procesamiento de imágenes tiene cinco sub módulos; el primero “eliminar fondo”, consiste en eliminar áreas no utilizables del fondo de la imagen de entrada, que no es de interés en el procesamiento para el diagnóstico de patologías del pie, el segundo sub modulo consiste en determinar tres grupos con características comunes a la huella del pie para calcular puntos de interés, en este punto “hallar puntos de interés”, consiste en ubicar en la huella de la planta del pie el centroide de la pisada y el punto más extremo interno del mismo, en base a estos “dibujar líneas en posición”, para con estos datos calcular la distancia y el porcentaje del grado de mal formación del pie.";2017
Universidad Nacional de San Antonio Abad del Cusco;Plataforma web para comparación de secuencias génicas orientada al análisis de mutaciones de la proteína humana p53;Baca Muñiz, Yessenia;Ingeniero Informático y de Sistemas;Carbajal Luna, Julio Cesar;El presente trabajo de investigación tiene como objetivo el desarrollo de una plataforma web para las comparaciones de las secuencias génicas orientadas al análisis de las mutaciones de la proteína humana P53, cuyo propósito es saber si una secuencia génica se encuentra mutada o no y cuál sería el posible cáncer producto de la mutación. La proteína P53, guardián del genoma humano, o supresora de tumores, desempeña un papel muy importante en apoptosis y control del ciclo celular. Un p53 defectuoso podría permitir que las células anormales proliferen dando como resultado cáncer. La organización mundial de la salud nos indica que una de cada tres personas será diagnostica con algún tipo de cáncer en algún momento de su vida, gracias a la detección oportuna y actuales tratamiento se puede reducir a la mitad la letalidad del cáncer. Este proyecto pretende apoyar en el primer paso, como una herramienta para sirva en la detección de esta enfermedad y así formar una nueva cultura sobre el cáncer, eliminando los estigmas y ayudando de esta forma en las investigaciones en oncología. Para realizar la comparación y el análisis de las secuencias génicas utilizadas en el presente trabajo de investigación se hicieron uso de tres algoritmos: LCS (Longest Common Subsequence), Needleman-Wunsch y el algoritmo Hirschberg, obteniéndo mejores resultados con este último puesto que hace menor uso de los recursos en términos de tiempo de ejecución y uso de espacio de memoria. Una vez realizada la comparación y el análisis de las secuencias se pudo visualizar los resultados obtenidos a través de un reporte, en el cual se aprecia las posibles mutaciones y el posible cáncer sirviendo de esta forma como una herramienta muy útil en la lucha contra el cáncer.;2016
Universidad Nacional de San Antonio Abad del Cusco;Implementación de un portal web para el centro de investigación y producción de hongos alimenticios y medicinales de la Universidad Nacional de San Antonio Abad del Cusco;Chambi Yupa, Rusbel Nadine;Ingeniero Informático y de Sistemas;Flores Pacheco, Lino Prisciliano;"Hoy en día los sitios web se han convertido en una de las opciones de mayor consulta y divulgación para la sociedad actual, siendo uno de los medios de comunicación más rápidos y entretenidos; es así como nace la necesidad de implementar un portal web que permita a los integrantes del Centro de Investigación y Producción de Hongos Alimenticios y Medicinales (CIPHAM) divulgar sus conocimientos e investigaciones a la población. El objetivo general de este proyecto es el de implementar un portal web que permita al usuario mantenerse informado acerca de las actividades, noticias y eventos que realiza CIPHAM, accediendo a información actualizada, visualizar un mapa que muestre en infowindows los datos característicos de los hongos alimenticios y medicinales, su ubicación geográfica de los lugares de producción y recolección, además de interactuar con las opiniones del público mediante un sistema de comentarios. Gracias a la aceptación por parte de los involucrados a este proyecto (integrantes de CIPHAM) se puede concluir que la creación de este tipo de aplicaciones permite aprovechar de mejor manera la tecnología como un medio de difusión. El proyecto fue desarrollado bajo la metodología descriptiva, analizando cual es el problema y su entorno para darle una solución óptima., y para la aplicación el Proceso Único de Desarrollo de Software (PUDS), utilizando herramientas de código abierto como base de datos MySQL, editor de texto Sublime y Dreamweaber, y para la implementación del gevisor se hace uso del API Google Maps para acceder a sus funciones y personalizar los mapas.";2017
Universidad Nacional de San Antonio Abad del Cusco;Virtualización de aplicaciones para mejorar el acceso y consultas a los sistemas registrales de la superintendencia nacional de registros públicos-sede Cusco desde la oficina registral de Quillabamba utilizando citrix xenapp;Saavedra Soras, Ivonne;Ingeniero Informático y de Sistemas;Peñaloza Figueroa, Manuel Aurelio;El presente proyecto da a conocer el procedimiento para virtualizar sistemas registrales de la zona registral N° X utilizando la solución citrix XenApp. Para ello fue necesario implementar en la Unidad de Tecnologías de la Información un servidor de aplicaciones donde están instalados los sistemas registrales y un servidor de infraestructura donde se configuró las funcionalidades de citrix XenApp. También se realizó un análisis del nivel de satisfacción de los usuarios utilizando aplicaciones virtuales. Con este proyecto se busca centralizar infraestructura e información y así mejorar su administración sin perjudicar la interacción de los usuarios de la oficina registral de Quillabamba con los sistemas registrales virtualizados.;2016
Universidad Nacional de San Antonio Abad del Cusco;Aplicación móvil para apoyar la promoción del turismo en el centro histórico del Cusco, utilizando realidad aumentada y geolocalización;Taipe Mayhua, Yanet;Ingeniero Informático y de Sistemas;Palomino Olivera, Emilio;El presente trabajo de investigación busca desarrollar una aplicación móvil con información centralizada de atractivos turísticos del Centro Histórico de Cusco ofertados en el circuito II del boleto turístico así como de aquellos atractivos turísticos administrados particularmente, esta aplicación ofrece mostrar la ubicación de puntos de interés a través del uso de las tecnologías de realidad aumentada y mapas, implementar sistemas de búsqueda de puntos de interés, y mostrar información como descripciones, fotografías, información sobre horarios de visitas, la tarifa de costo. En el desarrollo de este proyecto se hizo uso de la metodología ágil SCRUM por tratarse de un proyecto con un tiempo limitado. El resultado obtenido brindó al turista una herramienta tecnológica usando la realidad aumentada en el smartphone que le permita acceder a información relevante de los atractivos turísticos y de esta manera mejorar la experiencia, de acceso a la información del turista durante su visita. Por lo que se concluye que la aplicación móvil contribuyó con la difusión de los atractivos turísticos del Centro Histórico de Cusco a través de una aplicación móvil innovadora haciendo uso de un Smartphone cuyo beneficio al turismo es el de brindar información real y exacta de los principales lugares del Centro Histórico de Cusco. La aplicación debe ser fácil e intuitiva de utilizar de tal manera que cualquier tipo de usuario sea capaz de operarla. Esta aplicación fue implementada para la Dirección Desconcentrada de Cultura Cusco (DDC - CUSCO) por parte de la Oficina de Informática y Sistemas con el nombre de “DISCOVER CUSCO”.;2017
Universidad Nacional de San Antonio Abad del Cusco;Conversor de texto escrito a voz por concatenación de difonemas para el idioma quechua;Sánchez Espirilla, Gabriela;Ingeniero Informático y de Sistemas;Palma Ttito, Luis Beltrán;"La presente tesis tiene corno fin implementar un conversor de texto a voz, herramienta tecnológica, utilizando la técnica de concatenación de unidades básicas ""difonemas"", para la síntesis de voz del idioma1 quechua con alfabeto pentavocálico y frecuente en la región Cusco. Se identificaron dos momentos claves para llevar a cabo el trabajo. Primero, se construyó el corpus de voz y la base de datos para dicho idioma. Para lo cual, inicialmente, se identificaron los difonemas válidos y propios del idioma quechua; para ello, previamente, se realizó una aproximación al estudio de la lingüística del idioma. Seguidamente, se realizaron las grabaciones de las frases y palabras portadoras de dichos difonemas; esto para el etiquetado y extracción de los mismos. La información obtenida en este punto sirvió para la construcción de la base de datos de difonemas para el idioma quechua. Segundo, se construyó el sintetizador de voz. Para lo cual, se identificaron dos bloques, del procesamiento del lenguaje natural, y del procesamiento digital de la señal. El primer bloque comprende la extracción y el análisis de la oración para la elaboración del fichero de transcripción fonética de los difonemas que componen dicha oración. El segundo bloque se encarga de procesar la transcripción obtenida en el bloque anterior con la ayuda de diferentes algoritmos para convertirla en voz. Este utilizó una técnica llamada TD-PSOLA y otras para suavizar la unión de difonemas. La creación de la herramienta en mención; así como, su uso y futura mejora; aprovecha las ventajas de las tecnologías del habla y conversión de texto a voz para aspirar ser un ejemplar de aquellas escasas tecnologías de información y comunicación para idiomas confinados al hogar y a generaciones mayores2 como el quechua. Este busca democratizar el acceso a la información y los avances tecnológicos a personas quechua hablantes buscando desarrollar capacidades. Además, ésta busca rechazar la idea que el idioma quechua resulta inadecuado para transmitir los avances y desarrollos de las ciencias y las artes. Dicho de esta manera, es notable la ausencia de herramientas tecnológicas para la enseñanza del idioma quechua en diferentes campos donde podría complementar los aprendizajes, para ejemplo están los proyectos de alfabetización y educación intercultural bilingüe, sistemas de lectura para invidentes, entre otros. En conclusión, se implementó un conversor de texto escrito a voz utilizando la estrategia de concatenación de difonemas para el idioma quechua de la familia lingüística denominada Cusco - Collao.";2016
Universidad Nacional de San Antonio Abad del Cusco;Prototipo de oximetría, para el monitoreo de personas propensas al soroche, en la región del Cusco;Valencia Flores, Alex Raul;Ingeniero Informático y de Sistemas;Pillco Quispe, José Mauro;En este trabajo se presenta una alternativa adecuada y económica para el monitoreo de la saturación de oxígeno en la sangre (SpO2 %), en turistas visitantes a la Ciudad del Cusco, mediante el diseño y construcción de un prototipo de oximetría portátil colocado en la oreja del paciente ya que en ésta parte del cuerpo los sensores de luz del prototipo obtienen los valores de SpO2 (%), mediante los principios de absorción de luz y la ley de Lambert-Beer, la implementación del dispositivo se realiza con componentes comerciales en nuestro medio y reciclados, este prototipo utiliza protocolos de comunicación Bluetooth, para enviar datos y reportes detallados del estado del oxígeno en el organismo a un teléfono móvil y este a su vez envía ésta data a un servidor. La puesta a prueba del prototipo y recolección de datos se realizará en la Ciudad del Cusco, en aproximadamente cuatro visitantes de entre 20 y 70 años de edad, obteniéndose diagnósticos aproximados al 100 % de confiabilidad, los cuales son contrastados con los síntomas de los turistas a cargo de un guía oficial de turismo.;2016
Universidad Nacional de San Antonio Abad del Cusco;Implementación de un juego matemático educativo basado en realidad aumentada para la enseñanza de primer grado de primaria;Huamanttica Salas, Eric Rodrigo;Ingeniero Informático y de Sistemas;Palma Ttito, Luis Beltran;En el presente proyecto se implementó un juego educativo cuyo objetivo es servir como apoyo al aprendizaje en matemática para niños que cursan el primer grado de primaria, haciendo uso de la tecnología de Realidad Aumentada para relacionar las matemáticas con el niño de manera interactiva y en tiempo real. El juego educativo hace uso, para su funcionamiento, de los cuatro elementos básicos que conforman un sistema de Realidad Aumentada como: cámara web (elemento capturador) componente que permite capturar la imagen del niño que sostiene en su mano el marcador (elemento de situación) y que se encuentra frente a la misma para luego ser transferido al software educativo (elemento procesador) éste interpreta los datos capturados del entorno real y lo convierte en todo tipo información, en este caso: números, objetos, operaciones matemáticas, figuras geométricas y sonido. Cabe mencionar que para la implementación del juego educativo se utilizó la plataforma EmguCV, la cual permite llamar a las funciones de la librería de procesamiento de imágenes OpenCV desde el lenguaje de programación utilizada en dicha implementación (C#). Así mismo el proyecto propone las posibilidades del uso de tecnologías para su utilización lúdica en la educación, haciendo algunas consideraciones sobre la importancia del juego para el apoyo en el aprendizaje de matemáticas. Finalmente se defiende la importancia de los planteamientos lúdicos para el aprendizaje basado en el uso de tecnología ya que el juego planteado en el presente proyecto con soporte informático es diseñado con fines educativos a través del cual se pretende desarrollar capacidades de aprendizaje. En la investigación, la hipótesis relaciona las variables inmersas en el estudio: “La implementación de un juego educativo matemático basado en realidad aumentada, contribuirá en el aprendizaje en niñas y niños en el primer grado de educación primaria del proceso de enseñanza”, utiliza el tratamiento estadístico, permitiendo realizar la prueba de la hipótesis planteada y determinar el efecto del uso de juego educativo planteado en el proyecto, la investigación es de diseño pre-experimental con dos grupos apareados, uno experimental y otro de control, aplicándose test de salida de conocimientos conceptuales, procedimentales y actitudinales, para con el tratamiento estadístico T – Student, probar la hipótesis ya mencionada.;2017
Universidad Nacional de San Antonio Abad del Cusco;Aplicaión móvil para el aprendizaje de matemáticas de los niños con el sindrome de down en el centro de educación basica especial nuestra señora del carmen;Rayan Suni, Orfelinda;Ingeniero Informático y de Sistemas;Candia Oviedo, Dennis Ivan;El presente trabajo de investigación consistió en el desarrollo de una Aplicación Móvil, para el aprendizaje de números en el Área de Matemáticas para los niños con Síndrome de Down, en edades de 8 a 12 años con tecnología móvil. Para el desarrollo de la investigación, se usó la metodología de investigación de recopilación mixta de datos documentales, de campo y experimentales, debido a que se recopilo información documental del campo a través de análisis de información e interpretación obtenido en un ambiente para efectuar pruebas controladas en un marco experimental. Y por existir la construcción de una herramienta cuyo propósito es mejorar la calidad de vida de determinados usuarios, se usó metodología de investigación tecnológica, y finalmente para el desarrollo de la aplicación se utilizó la metodología de programación ágil XP(extreme programing). Las actividades que forman parte de la Aplicación requieren una Tecnología móvil (Tablet o Smartphone) para su funcionamiento, cada una de ellas ha sido desarrollada respetando las actividades curriculares que rigen en educación especial e integrándolas a una tecnología móvil, todo esto hizo que el aprendizaje de números en el área de matemáticas fuera un proceso más novedoso e interactivo, donde los resultados obtenidos fueron de mayor beneficio para el niño con Síndrome de Down. Los niños para interactuar sin problemas con la Aplicación, deberán reconocer y familiarizarse con esta tecnología. Es ahí donde inicia la experiencia del niño con Síndrome de Down con la tecnología móvil, cumpliendo el objetivo trazado. Siendo así el resultado de la investigación una Aplicación Móvil que mejora el aprendizaje de números en el área de matemáticas, enfatizando la parte cognitiva, brindando oportunidades innovadoras a estos niños, para un mejor desenvolvimiento y perfeccionamiento de su aprendizaje en el entorno actual (Sociedad informática).;2017
Universidad Nacional de San Antonio Abad del Cusco;Implementación de un prototipo de datawarehousing como soporte a la toma de decisiones del Hospital Nacional Adolfo Guevara Velasco Essalud-Cusco;Clemente Taco, Oscar Abel;Ingeniero Informático y de Sistemas;Rozas Huacho, Javier Arturo;"El directorio del Hospital Nacional Adolfo Guevara Velasco – ESSALUD – Cusco, realiza programaciones de demanda de pacientes a ejecutarse en las distintas Unidades Productoras de Servicios de Salud (UPSS), donde la toma de decisiones para una programación más eficiente de demanda de pacientes, especialmente en la UPSS de Emergencia, hace necesaria la implementación de una herramienta de toma de decisiones para poder predecir la cantidad de demanda de pacientes a ejecutarse el mes siguiente, para satisfacer mejor la demanda de los pacientes, la cual crece constantemente. Para lograr este objetivo, se ha creado un Data Warehouse(DW) creado principalmente a partir de la base de datos transaccional del Sistema de Gestión Hospitalaria (SGH), que está conformado por los Data Marts(DM) de cada UPSS los cuales son explotados mediante técnicas de Bussiness Intelligence (BI) y Bussiness Analytics (BA). Por lo que el presente proyecto de tema de tesis plantea, en una primera etapa una solución de BI, que implica el proceso de Extracción, Transformación y Carga de datos (ETL), construcción del DW enfatizando en el DM de Emergencias, creación de cuadros de mando con cubos (On-Line Analytical Processing)OLAP desarrollado mediante la plataforma Pentaho y como gestor de base de datos SQL Server para la implementación del DW; teniendo así la información limpia y ordenada para que en una segunda etapa, con una solución de BA se efectúe la explotación de la data de la UPSS de Emergencias, modelando así la demanda de pacientes de los tópicos de Emergencia en series de tiempo, para ofrecer una predicción de la demanda en futuros periodos, lo que servirá al experto como soporte para tomar decisiones con respecto a la programación de atención de guardias médicas, utilizando modelos de predicción basados en las técnicas de Box-Jenkins y Holt-Winters. Finalmente, para obtener un mejor resultado se ha de calibrar los modelos predictivos en la fase de pruebas escogiendo el mejor modelo de predicción por tópico de emergencia.";2017
Universidad Nacional de San Antonio Abad del Cusco;Seguridad en el desplazamiento de personas invidentes basado en tecnologías móviles;Huillca Malmorejo, Thony;Ingeniero Informático y de Sistemas;Enciso Rodas, Lauro;EI presente trabajo propone el diseño de un sistema integral para la seguridad en I desplazamiento de personas invidentes basado en tecnologías móviles el cual servirá como gula asistida por el Smartphone y el detector de obstáculos mediante sensores de ultrasonido el cual facilitara su desplazamiento de manera segura y confiable. Se logró diseñar un dispositivo que permite la detección de obstáculos, el cual es aplicado a apoyar a personas en condición de discapacidad visual a movilizarse de una manera más segura, llegando a ofrecer lecturas confiables con una precisión de 5 cm hasta una distancia de 4.50 metros. El resultado final del sistema se estableció como una adaptación del bastón tradicional usado comúnmente por las personas invidentes, instalándole un sistema de detección de obstáculos en tres niveles, para facilitar su movilidad día a día, además se complementa con una aplicación para celulares que utiliza herramientas para facilitar la ubicación espacial del invidente.;2016
Universidad Nacional de San Antonio Abad del Cusco;Algoritmo de optimización basado en el comportamiento social de las arañas para clustering;Soncco Alvarez, Jose Luis;Ingeniero Informático y de Sistemas;Enciso Rodas, Lauro;"Clustering es una técnica popular de análisis de datos para identificar grupos homogé¬neos de objetos basado en los valores de sus atributos, utilizado en muchas disciplinas y aplicaciones. En este trabajo utilizamos el algoritmo de optimización basado en el compor¬tamiento social de las arañas (SSO) para optimizar grupos de datos tomando como métrica la suma de distancias euclidianas. El algoritmo SSO, propuesto por Cuevas et al., se basa en la simulación del comportamiento social cooperativo de las arañas. Los individuos usa¬dos en este algoritmo son arañas (macho y hembra) que interactúan entre sí basados en el comportamiento cooperativo de una colonia de arañas; este comportamiento es la directriz para el funcionamiento de este algoritmo. En este trabajo el algoritmo SSO fue analizado, adaptado e implementado para optimizar el problema de Clustering. Para efectos de com¬paración fueron implementados otros algoritmos importantes de la literatura: el algoritmo K-means y un algoritmo genético (AG) adaptado a el problema de Clustering. Experimentos fueron realizados usando 5 datasets tomados del repositorio UCI Machine Learning Reposi¬tory, cada algoritmo fue ejecutado varias veces y después fueron calculadas varias medidas como: promedio, mediana, mínimo, y máximo valor de los resultados. Estos experimentos mostraron que el algoritmo SSO supera al algoritmo K-means y obtiene resultados igual de competitivos que el AG. Todos estos resultados fueron confirmados por la prueba estadística no paramétrica de Wilcoxon realizada sobre las salidas de los algoritmos.";2016
Universidad Nacional de San Antonio Abad del Cusco;Sistema de posicionamiento en lugares cerrados mediante el uso de dispositivos de bluetooth;Yunguri Fernandez, Wilson;Ingeniero Informático y de Sistemas;Carrasco Poblete, Edwin;"En la actualidad, determinar la ubicación de un individuo u objeto es de suma importancia y más aún si este se encuentra en el interior de un edificio; situaciones en las que personas debido a su nivel de importancia dentro de una organización, grupos de riesgo o por beneficio personal necesiten ser encontradas. Esta tarea puede ser tediosa en términos de pérdida de tiempo y baja probabilidad de hallar al individuo sobre todo si no se tiene indicio de donde está. El presente trabajo de investigación titulado “Sistema de posicionamiento en lugares cerrados mediante el uso de dispositivos Bluetooth”, consiste en el desarrollo de un sistema que permite conocer la posición o ubicación de un dispositivo móvil (teléfono celular) en el interior de un ambiente cerrado. El sistema está compuesto por dos sub sistemas, un aplicativo móvil y otro aplicativo de escritorio (servidor); la aplicación móvil ha sido desarrollada para la plataforma Android, la cual interactúa mediante una Piconet de Ibeacons (balizas Bluetooth) y mediante la captura de intensidades de señal (RSSI) y el uso del método de trilateración determinara su ubicación. El sistema móvil haciendo uso de las señales Wifi interactuara con el servidor enviando su posición en un paquete de datos el cual será procesado para ser accedido por el administrador o cualquier otro usuario móvil que lo solicite.";2016
