Universidad;Titulo;Autor;Grado;Asesor;Resumen;Año
Universidad Nacional Mayor de San Marcos;Caracterización de los clientes de la Clínica Odontológica de la UNMSM. Una aplicación del análisis de correspondencias múltiples;Romaní Ramos, Flavio Francisco;Licenciado en Estadística;Domínguez Cirilo, Wilfredo Eugenio;"Se realiza la caracterización de los pacientes externos de la Clínica de la Facultad de Odontología de la Universidad Nacional de San Marcos, los cuales fueron analizados por la técnica multivariante de análisis de correspondencia Múltiple. Según los resultados los pacientes que asisten a la Clínica Odontológica tienen como mayor fuente de publicidad las recomendaciones, son personas adultas y adultas mayores entre
40 a 50 años, consideran el precio cómodo y buen servicio en la atención.";2007
Universidad Nacional Mayor de San Marcos;Comparación entre la metodología Statis y el análisis factorial múltiple en el análisis de tablas múltiples;Rafael Herrera, Dora Fridely;Licenciada en Estadística;Cambillo Moyano, Emma Norma;Presenta una comparación entre la Metodología STATIS y el Análisis Factorial Múltiple. Los criterios de comparación utilizados fueron la inercia, las contribuciones, las ayudas a la interpretación, la representación individual, las variables, las condiciones y las trayectorias. Se analizan las etapas de Interestructura, Compromiso e Intraestructura. Programas SPAD v4.5, STATISTICA y SPSS 15 se utilizan para el análisis de los datos. Los métodos comparados difieren respecto a su estructura básica y procedimiento. Son similares respecto a la representación de los individuos, variables, condiciones y trayectorias de los individuos a través de condiciones. El AFM muestra algunas ventajas sobre la metodología STATIS, ya que es posible calcular las contribuciones y la calidad de la representación de los individuos y variables. Del análisis de la transición demográfica en el Perú con dos métodos, STATIS y AFM, se encuentran cuatro etapas de la transición, en relación con los niveles de vida y muerte, que muestra una visión sintética de los posibles cambios en el tiempo y la existencia de una tendencia, lo cual es importante en la transición demográfica.;2011
Universidad Nacional Mayor de San Marcos;Análisis de regresión logística aplicada a la educación;Manco Pomacaja, Juan Manuel;Licenciado en Estadística;Adriazola Cruz, Rosa Ysabel;"Proporciona una explicación general y a la vez detallada del análisis de regresión logística, y así como también la construcción de un modelo a través de etapas en la cual se van seleccionando variables y al mismo tiempo eliminando otras. El siguiente trabajo está dirigido al área de educación, en el cual se presenta una aplicación con respecto a los ingresantes de la Facultad de Ciencias Administrativas correspondiente al proceso de admisión 2006-I de la Universidad Nacional Mayor de San Marcos.
El objetivo del trabajo monográfico es conocer qué características presentan los ingresantes según el colegio de procedencia estatal o particular. La información de los ingresantes se ha obtenido a través de la Oficina Central de Admisión que nos brindó la base de datos con variedad de variables relevantes, asimismo hacemos presente la absoluta reserva de información del ingresante.";2007
Universidad Nacional Mayor de San Marcos;Factores asociados al rendimiento académico en los cursos de Matemática Básica y Cálculo I de los alumnos ingresantes de la FCM-UNMSM utilizando regresión logística binaria;Ancco Cayllahua, Adolfo Aldo;Licenciado en Estadística;Solano Dávila, Olga Lidia;"Identifica los factores que influyen en el rendimiento académico de los alumnos ingresantes de la Facultad de Ciencias Matemática (F.C.M) de la Universidad Nacional Mayor de San Marcos (UNMSM) en los cursos de Matemática Básica y Cálculo I utilizando el modelo estadístico de regresión logística binaria; para identificar los principales factores influyentes se realizó una encuesta dirigida a los alumnos que ingresan a la Facultad de Ciencias Matemáticas matriculados en el semestre 2015-I en los cursos de Matemática Básica y Cálculo I.";2017
Universidad Nacional Mayor de San Marcos;Estudio del índice de desarrollo humano de los países de América: una aplicación del análisis multivariado;León Aguilar, Alfredo;Licenciado en Estadística;Nolberto Sifuentes, Violeta Alicia;Caracteriza a los países del continente americano empleando variables usadas para construir el Indicador de Desarrollo Humano mediante el Análisis Multivariante. La construcción de indicadores se inicia con la selección del fenómeno a estudiar, la recopilación de la información relacionada con dicho fenómeno, las variables que serán usadas para analizarlo, el modelo que relacione esas variables, el análisis y la interpretación de los resultados. El indicador puede responder a una razón simple de dos cantidades, una proporción, a un porcentaje, a una tasa o a un índice.;2008
Universidad Nacional Mayor de San Marcos;Métodos de estimación basados en el muestreo por áreas para la población pecuaria en el departamento de Huánuco;Angulo López, Orlando Leonidas;Licenciado en Estadística;Ramos Ramírez, Julio César;Proporciona un procedimiento de estimación basado en el muestreo de áreas abiertas, cerradas y ponderadas. En ella, se describe y compara la calidad de la estimación que proporcionan los tres métodos de muestreo. Finalmente se realizó la aplicación de los métodos descritos, para la estimación de la población pecuaria en el departamento de Huánuco.;2008
Universidad Nacional Mayor de San Marcos;Mixtura finita de la distribución Birnbaum-Saunders basada en la distribución de mixtura de escala normal;Benites Sánchez, Luis Enrique;Licenciado en Estadística;Ponce Aruneri, María Estela;"La distribución de Birnbaum-Saunders se ha utilizado para modelar datos unimodales positivamente asimétricos, pero las propuestas que buscan mixturar estas distribuciones para modelar
datos multimodales fallan. La clase de mixtura de escala normal (MEN) es usada para modelar datos simétricos. En este trabajo, se propone un nuevo modelo estadístico usando una
mixtura finita (MF) de la distribución Birnbaum-Saunders basada en la distribución de mixtura de escala normal, de tal manera que los datos multimodales, con asimetría positiva sean
modelados con más flexibilidad. Específicamente, en la literatura actual los trabajos existentes
que están relacionados, se han limitado a considerar mixtura de 2 distribuciones. La propuesta
permite modelar escenarios multimodales considerando 2 o más componentes de mixtura de
distribuciones, que es una extensión de los trabajos realizados por Balakrishnan y otros. (2009),
Balakrishnan y otros. (2011) y Benites y otros. (2017). Los par´ametros del modelo de mixtura
finita propuesto se estimarán mediante el método de máxima verosimilitud que se basa en un
algoritmo de maximización condicional de la esperanza (un tipo de algoritmo EM). También
serán desarrollados estudios de simulación y aplicaciones con datos reales. Finalmente, la metodología será incorporada en el paquete en R, bssn y las rutinas de R de las simulaciones estarán
disponibles en el GitHub.";2019
Universidad Nacional Mayor de San Marcos;Aplicación del análisis de correspondencia en estudios preliminares de mercados potenciales;Cabrera Sanchez, Cesar Augusto;Licenciado en Estadística;Montes Quintana de Domínguez, Grabiela Yolanda;"Revisa y analiza la literatura científica conjuntamente con la presentación de un caso clínico con el eje temático manejo del torque con aparatología fija en ortodoncia. En esencia, la técnica arco de canto (edgewise estándar) exige hacer dobleces de primer, segundo y tercer orden. Este último es expresado principalmente con la torsión de alambres rectangulares. Existe diferentes tipos de torque y su manejo se convierte en una variable muy importante en las diferentes fases de tratamiento siendo su mayor utilidad en la fase de finalización para establecer una adecuada función incisal, canina y asentamiento posterior de las cúspides funcionales en su fosa antagonista. La expresión del torque es afectada por muchos factores como el tamaño del slot del bracket, su posición-deformación, el calibre del alambre y el modo de ligación arco-bracket. Si bien la técnica de arco recto (edgewise preajusted) ha disminuido la necesidad de doblar alambres, no nos exime de hacer dobleces de compensación para cada maloclusión, aumentando, disminuyendo o neutralizando la información prefabricada de los brackets. Su cuantificación generalmente es hecha en grados y Nmm; sin embargo, su dosificación sigue siendo difícil en la práctica clínica. Tweed y posteriormente Interlandi, además de proponer una clasificación de torques, sugieren su dosificación y cuantificación mediante la distancia con que se eleva el extremo opuesto del arco en relación a una horizontal verdadera que pasa por la mitad del alicate. El presente trabajo tiene como objetivo hacer una revisión y análisis crítico de la literatura científica conjuntamente con el reporte de caso clínico.";2008
Universidad Nacional Mayor de San Marcos;Una aplicación del análisis factorial y la T2 de Hotelling: estudio comparativo de las habilidades sociales en estudiantes universitarios de la Facultad de Ciencias Matemáticas de la UNMSM;Kuroiwa Quispe, Oscar Jonathan;Licenciado en Estadística;Solano Dávila, Olga Lidia;Expone el estado actual de los estudiantes universitarios de la Facultad de Ciencias Matemáticas de la Universidad Nacional Mayor de San Marcos (UNMSM) en cuanto a las habilidades Sociales (H.S) se refiere. Las H.S son un conjunto de destrezas conductuales que aumentan las probabilidades de relaciones sociales satisfactorias y productivas, mejorando la autoestima y concepto personal. El inventario de Habilidades Sociales, fue aplicado a una muestra de 301 alumnos de pre grado, donde el 32% representa al género femenino y el 68% al género masculino, de la Facultad de Ciencias Matemáticas de la UNMSM, en sus 4 Escuela Académica Profesional (Matemática, Estadística, Investigación Operativa y Computación Científica), con una edad promedio de 21 y 22 años respectivamente. Este estudio tiene por objetivo “Conocer si existe diferencia en los comportamientos relacionados con las habilidades sociales entre los estudiantes universitarios de la Facultad de Ciencias Matemática de la Universidad Nacional Mayor de San Marcos en ambos géneros”. Como una estrategia para el análisis estadístico en la comparación de las habilidades sociales entre los estudiantes universitarios de ambos sexos, se realizó un análisis factorial teniendo en cuenta a todos los que respondieron la lista de chequeos de habilidades sociales, con el propósito de estimar la matriz de coeficientes de las puntuaciones factoriales y luego se realizó una rotación Varimax con el objetivo de clarificar la interpretación de la estructura factorial. La comparación entre las habilidades sociales de los estudiantes universitarios que es nuestro objeto de estudio se obtuvo por la técnica multivariado la T2 de Hotelling para comparar las medias de los vectores de los grupos de interés que cada uno de los componentes corresponde a las estimaciones de los resultados factoriales. Como resultado se encontró que existe diferencia entre los vectores de media de ambos géneros a un nivel por debajo del 5%, favoreciendo a las mujeres, en términos generales ambos géneros presentan un nivel bueno de las habilidades Sociales.;2013
Universidad Nacional Mayor de San Marcos;Uso de la información auxiliar para el ajuste de muestras probabilísticas;Ortega Asencios, Dora Esmeralda;Licenciada en Estadística;Ramos Ramírez, Julio César;"Describe la metodología de los métodos con máxima información auxiliar utilizada para el ajuste estadístico de muestras y una introducción de la metodología basada en ""procedimientos iterativos"" utilizados cuando se dispone de información auxiliar univariante. La fase de ajuste y expansión de muestras tiene por objetivo pasar de la muestra a la población, utilizando para ello toda la información disponible y haciendo compatibles los resultados entre diferentes encuestas u otras fuentes.";2008
Universidad Nacional Mayor de San Marcos;Aplicación del análisis de regresión lineal múltiple y regresión logística múltiple para evaluar el rendimiento académico en un instituto superior tecnológico;Valenzuela Valenzuela, Fanny;Licenciada en Estadística;Sin registro;Aborda la realidad educativa basada en el rendimiento académico del instituto superior tecnológico en el periodo 1994 a 1996. El instituto ofrece las carreras profesionales de Enfermería Técnica y Computación e Informática. Cada especialidad tiene una duración de 6 ciclos académicos en 3 años de estudios. Se realizará un análisis comparativo basado en el Rendimiento Académico de los Alumnos de Enfermería Técnica y Computación e Informática que iniciaron sus estudios en el año 1994 y egresaron en el año 1996. Se considera como fuente de datos los registros de notas emitidos por los profesores de las diversas asignaturas, para así poder conocer como ha variado los niveles del promedio del rendimiento académico desde el I ciclo hasta el VI ciclo en las dos especialidades. Se aplica el análisis de regresión lineal múltiple y regresión logística para conocer el rendimiento académico en la educación superior.;2008
Universidad Nacional Mayor de San Marcos;Indicador Foster Greer y Thorbecke (FGT) y su aplicación en la medición de la calidad de los servicios de Consulta Externa, Hospitalización y Emergencia del Hospital Nacional Arzobispo Loayza;Bazán Méndez, Hermes Jonathan;Licenciado en Estadística;Cambillo Moyano, Emma Norma;Presenta el estudio del indicador FOSTER-GREER-THORBECKE (FGT) y su aplicación en la medición de la calidad de los servicios de Hospitalización, Emergencia y Consulta Externa del Hospital Nacional Arzobispo Loayza. El levantamiento de la información se realizó mediante el instrumento medición de la calidad desde la percepción de los pacientes, el procesamiento y análisis de la información levantada se realizó mediante el programa SEEUS (Software para la evaluación de encuestas de Usuarios en Salud), software brindado por el Ministerio de Salud en lo que respecta a un plan de mejora continua de la calidad en los centros de salud del país. Se obtuvieron los Índices de insatisfacción, el porcentaje de población insatisfecha, brecha de insatisfacción e importancia relativa, por cada área, variable control, dimensiones y variables. Por último, se muestra la construcción de las matrices de mejoras por cada área del hospital, estas matrices son de suma importancia para la toma de decisiones por parte de la alta dirección.;2010
Universidad Nacional Mayor de San Marcos;Un enfoque bayesiano del método de captura-recaptura en poblaciones cerradas;Limachi Abregú, Katerine Raquel;Licenciada en Estadística;Bravo Quiroz, Antonio;Presenta el método de captura-recaptura, bajo los enfoques clásicos y bayesianos, para estimar el tamaño poblacional, a través del número de animales distintos en las diversas épocas de captura. Presenta las nociones básicas del Teorema de Bayes, el método de captura-recaptura en su forma más simple (sólo dos épocas muestrales) y en su forma múltiple, a su vez presenta el modelo estadístico clásico sobre el método de captura-recaptura en poblaciones cerradas a través de la función verosimilitud, lo cual es la base esencial de este trabajo, luego se hizo un análisis exhaustivo sobre el modelo bayesiano, demostrando las distribuciones a priori y a posteriori necesarias para la estimación del tamaño poblacional, usando distribuciones a priori no informativas, además se presenta aplicaciones con simulaciones numéricas sobre este método a través de dos técnicas: Marginal casi exacta y el algoritmo de Gibbs Sampling.;2013
Universidad Nacional Mayor de San Marcos;Elaboración y pronóstico de la estructura del costo de limpieza pública: (recolección/transporte/disposición final);Valer Ramírez, Juan Melchor;Licenciado en Estadística;Ticse Núñez, Cornelio Vicente;Evalúa  el pronóstico presupuestal de la estructura de costos del servicio de limpieza pública  para cada periodo(mensual), para ello utilizaremos el modelo ARIMA-AI, que es un método de análisis univariado de series temporales, quienes describen mejor el comportamiento dinámico de las variables y así también en la parte estocástica, estudiar las tendencias, las variaciones estacionales, las oscilaciones cíclicas,  el grado de impredictibilidad, etc., y mediante la parte del análisis de intervención se pueden fijar hipótesis  para ciertos acontecimientos económicos que se contrastan por medio de los modelos para validar o rechazar las hipótesis establecidas.;2012
Universidad Nacional Mayor de San Marcos;Aplicación del análisis de correspondencia simple al programa de apoyo social en los departamentos del Perú;Luque Brazán, Emilio Piero;Licenciado en Estadística;Domínguez Cirilo, Wilfredo Eugenio;Señala que en el Perú se caracteriza por ser un país subdesarrollado y con una mayoría de su población en situación de pobreza y extrema pobreza. El terrorismo que se desarrolló en Perú desde 1980 (hasta la fecha no erradicado totalmente) produjo la migración de muchos habitantes de las zonas rurales hacia las grandes ciudades de la costa (en especial hacia Lima), y de la sierra. Esto provocó que el nivel de pobreza y extrema pobreza aumente aceleradamente debido a la gran cantidad de habitantes que migraron de las zonas rurales hacia las grandes ciudades de la costa y la sierra, es en este contexto a fines de los años 70’, se constituyó en los distritos más pobres los “comedores populares”, los cuales se diversificaron después a los distritos de los restantes departamentos del Perú. La finalidad de estos comedores era atender las carencias alimentarías básicas en los pobladores (en especial mujeres, niños y ancianos) en pobreza extrema. De igual forma en 1984 durante la gestión de Alfonso Barrantes, como Alcalde de Lima, surgen los Comités del Programa de Vaso de leche con la finalidad de combatir la desnutrición en especial de los niños menores de 12 años y madres gestantes, extendiéndose luego a los demás distritos de los Departamentos del país. A medida que la mujer peruana sobre todo de las zonas marginales iba incorporándose a los distintos sectores productivos, surge el problema de que al tener muchas de ellas niños menores de 4 años y no tener con quien dejarlos, surgen en Lima los primeros Comités de Gestión de Wawa Wasi (en 1993), lo cual les permitió trabajar sin tener la preocupación de donde tener que dejar a sus hijos. Luego estos Comités de Gestión de Wawa Wasi fueron extendiéndose a los distintos distritos de los departamentos del país. Finalmente, ante la escasez y falta de oportunidad de trabajo surgen en 1996 los Clubes de Madres, como organizaciones sociales de base, integrados por madres de familia de escasos recursos económicos que se han agrupado para desarrollar acciones en defensa de la población, principalmente de los niños y ancianos, a quienes les han proveído cobertura de alimentación y protección familiar. algunos se han convertido en organismos de promoción y producción a través de cocinas populares, talleres y microempresas (como panaderías, textiles, artesanías, entre otras actividades), centros de apoyo en salud y educación.;2007
Universidad Nacional Mayor de San Marcos;Construcción de indicadores de pobreza usando la teoría de conjuntos difusos. Caso: Perú 2008-2010;Olivera Farge, Evelyn Vania;Licenciada en Estadística;Bravo Quiroz, Antonio;Estudia y presenta una revisión de la metodología más usada para definir y construir indicadores de pobreza de la población usando la teoría de conjuntos difusos. Se hace una aplicación de esta metodología para la construcción y cálculo de indicadores de pobreza para la población de hogares peruanos en un marco multidimensional usando la información recogida por la Encuesta Nacional de Hogares (ENAHO) para los años 2008, 2009 y 2010. Los resultados indican que la pobreza multidimensional, calculada bajo un enfoque difuso, no ha decrecido significativamente (en más de un punto porcentual) en estos tres años. También, que los niveles de privación o precariedad de los hogares peruanos respecto a las variables nivel educativo máximo aprobado por el jefe de hogar, número de miembros en el hogar y categoría de ocupación del jefe de hogar son significativamente altos (más del 50%), observándose mayor precariedad en el área rural.;2012
Universidad Nacional Mayor de San Marcos;La componente probabilística en la matemática actuarial de los seguros de vida;Patricio Velazco, Homero Eric;Licenciado en Estadística;Kraenau Espinal, Erwin;Estudia a la componente probabilística y su trascendencia en la Ciencia Actuarial, específicamente en la matemática actuarial de los seguros de vida, desarrollando una descripción detallada de las principales variables aleatorias que se utilizan y la determinación de las probabilidades requeridas, conjugando todo esto con la parte financiera a la que se encuentra asociada. Finalizando con una aplicación en la determinación de una prima de un seguro de tipo vida entera.;2012
Universidad Nacional Mayor de San Marcos;Aplicación de análisis de homogeneidad “Homals”;Gómez Camacho, Sandra América;Licenciada en Estadística;Cambillo Moyano, Emma Norma;"Expone el desarrollo y aplicación del Análisis de Homogeneidad más conocido como Homals, debido a las soluciones mediante el Método de Mínimos Cuadrados Alternados, el cual tiene como objetivo principal encontrar asociaciones entre variables, entre categorías de las variables, así como también trata de caracterizar a los objetos mediante ciertas características que presentan. Para la aplicación del método se utilizó los indicadores demográficos y de educación de los resultados del Censo de Población y vivienda del año 1993 del INEI, porque es posible identificar a las provincias por niveles de pobreza (extrema pobreza, pobre y no pobre). Se observó que la mayoría de las provincias que se caracterizan por tener bajo desarrollo humano, se ubican en la región de la sierra; entretanto, las provincias caracterizadas como pobres son provincias de la región selva, mientras que las provincias no pobres generalmente se ubican en la costa del Perú.";2005
Universidad Nacional Mayor de San Marcos;Aplicación del análisis de correspondencia en un estudio sobre la reinserción familiar de niños y niñas en situación de abandono, de los centros de atención residencial del INABIF - Lima;Cacsire Davalos, María Luisa;Licenciada en Estadística;Ponce Aruneri, María Estela;Presenta la teoría y aplicación del análisis de correspondencia simple y múltiple en datos sobre Reinserción Familiar de Niños y Niñas en Situación de Abandono en los Centros de Atención Residencial del Programa Integral para el Bienestar Familiar - INABIF, presentado en las tablas de contingencia para dos o más variables de tipo social, el cual permitió describir, analizar, interpretar y evaluar el grado de asociación entre las diferentes características o factores que están asociados o relacionados con la Reinserción familiar, además de rescatar la experiencia de trabajo por parte de quienes tiene una intervención directa en la Reinserción Familiar.;2010
Universidad Nacional Mayor de San Marcos;Una aplicación de procedimiento de “Imputación múltiple” como método alternativo a la no respuesta;Condori Garro, Haydee;Licenciada en Estadística;Pillhuaman Caña, Nelly Demetria;Presenta el procedimiento de imputación múltiple como método alternativo a la no respuesta parcial. Para la aplicación de este estudio se contó con una base de datos de empleados de una empresa de Lima Metropolitana, en ella se determinó el tamaño de muestra para los objetivos que se trazaron, la muestra seleccionada se denominó muestra completa y a partir de ella se generó una muestra incompleta eliminando aproximadamente el 10.4% de algunos campos, esto se realizó con la finalidad de comparar las estimaciones con datos completos e incompletos mediante la aplicación del procedimiento de imputación múltiple a la muestra incompleta.;2012
Universidad Nacional Mayor de San Marcos;Maltrato en adolescentes en tres distritos del Perú: prevalencia y factores relacionados;Guadalupe Julca, María Elena;Licenciada en Estadística;Agüero Palacios, Ysela Dominga;Utiliza un modelo de regresión logística para determinar la prevalencia, características y factores asociados al maltrato físico, psicológico y sexual en adolescentes en el ámbito familiar u otro lugar. Para lo cual se basa en la Encuesta Sobre la Salud Emocional en Adolescentes Escolarizados - 2004 llevada a cabo por el Programa Nacional Contra la Violencia Familiar y Sexual del Ministerio de la Mujer y Desarrollo Social en distritos de Lima, Cusco e Iquitos. El análisis permitió construir modelos de regresión logística para cada distrito en donde se llevó a cabo el estudio encontrándose diferencias en la ocurrencia de maltrato por distritos. Del mismo modo se identificó que el distrito de residencia del adolescente, la edad del adolescente, las personas que aconsejan y escuchan al adolescente, la condición laboral del adolescente y la ocurrencia de violencia entre los padres o las personas que tienen a su cargo al adolescente constituyen factores relevantes asociados al maltrato.;2005
Universidad Nacional Mayor de San Marcos;Regresión logística y su aplicación en un caso de epidemiología;Ortiz Miguel, Zoila;Licenciada en Estadística;Adriazola Cruz, Rosa Ysabel;Aplica la regresión logística para identificar los factores que determinan la presencia de asma en los escolares de 3 a 14 años de la ciudad de Moquegua. La razón principal de este estudio es conocer la prevalencia y los factores de riesgo más significativos del asma en los escolares. Para esto se entrevistó y encuestó a 959 escolares pertenecientes a centros educativos nacionales y particulares. Entre los resultados se encontró que 9.7 de cada 100 escolares de 3 a 14 años de la ciudad de Moquegua padece de asma y que fumar durante el embarazo constituye el factor de riesgo más importante para la presencia de asma en los escolares.;2005
Universidad Nacional Mayor de San Marcos;Factores asociados con la desnutrición crónica en niños menores de 5 años en el Perú: regresión logística multinivel;Iparraguirre Orihuela, Luz Margareth;Licenciada en Estadística;Agüero Palacios, Ysela Dominga;"Manifesta que la desnutrición crónica definida como el retardo en el crecimiento del niño con relación a su edad, está considerada como un indicador sintético de la calidad de vida, debido a que es el resultado de una combinación de factores socioeconómicos presentes en el entorno del niño y niña durante su período de gestación, nacimiento y desarrollo, de allí la importancia de estudiar los factores relacionados con la presencia de desnutrición crónica en niños y niñas menores de cinco años. El estudio se basa en una muestra de 6 820 niños y niñas menores de cinco años a nivel nacional; datos que forman parte de la encuesta demográfica y de salud familiar- ENDES 2009. La finalidad del presente trabajo es determinar los factores contextuales e individuales asociados con la desnutrición crónica en niños y niñas menores de cinco años en el Perú utilizando el Análisis de regresión logística jerárquico de dos niveles.";2012
Universidad Nacional Mayor de San Marcos;Imagen de las principales marcas de la industria de TI sobre seguridad informática en las organizaciones del Perú;Malca Rodríguez, Jorge Alejandro;Licenciado en Estadística;Ponce Aruneri, María Estela;"Descubre el estado en que se encuentra la seguridad informática, lógica y física de las organizaciones privadas y públicas consumidoras de la industria de Tecnología de Información en el Perú en el año 2007; caracterizar a las organizaciones consumidoras del mercado de Tecnología de Información, respecto al tema de seguridad informática; y el posicionamiento de las principales marcas. Existen 9208 organizaciones (segmentadas según su facturación ultima anual como Corporativas/Grandes/Medianas/Gobierno); el estudio se basó en una muestra aleatoria simple de cada uno de estos tipos de organizaciones (segmentación). Se utilizaron métodos descriptivos univariantes y multivariantes (análisis factorial de correspondencias múltiples) para analizar los datos, lo que permitió conocer el mercado de Tecnología de Información, su evolución y participación de las marcas competidoras en dicho mercado y; por el lado de los consumidores, se pudo caracterizar a las organizaciones en función al nivel de la seguridad informática existente en cada una de ellas. Se muestra que las organizaciones corporativas y grandes valoran más la seguridad lógica, las empresas medianas y organizaciones de gobierno por el contrario se caracterizan por ofrecer más importancia al tema de seguridad física. Cisco es la marca, en términos generales, considerada como la más segura según la opinión de los encuestados.";2019
Universidad Nacional Mayor de San Marcos;Determinación de la estructura socioeconómica de los hogares de Lima Metropolitana para el año 2007;Zúñiga Vela, David Ismael;Licenciado en Estadística;Montes Quintana de Domínguez, Grabiela Yolanda;Determina a través de técnicas estadísticas de análisis multivariante, una estructura socioeconómica para los hogares de Lima Metropolitana. Se utilizará el Análisis de Componentes Principales Categórico (CATPCA) para elaborar esta clasificación socioeconómica. Para esto, se cuenta con una muestra de 1200 hogares de Lima Metropolitana, seleccionada dentro de 39 distritos. Al comparar los resultados obtenidos mediante la aplicación del método CATPCA, y otros resultados obtenidos por algunas empresas de investigación de mercado en el Perú, se aprecia que la segmentación calculada en esta investigación es válida y eficiente.;2008
Universidad Nacional Mayor de San Marcos;Análisis comparativo de los modelos de elección discreta, regresión logística y Probit;Manrique Pachas, Christian Fernando;Licenciado en Estadística;Sin registro;Presenta la teoría y aplicación de los modelos de regresión logística y los modelos Probit a fin de conocer los factores de riesgo que influyen en la enfermedad angina de pecho. La razón principal de este estudio es identificar los factores más significativos de riesgo y prevención para dicha enfermedad dentro de la población en estudio. El trabajo presenta el desarrollo de ambos métodos y ha finalizado con la aplicación en la cual se compararon las dos metodologías, demostrando que los mejores resultados son obtenidos con el modelo Probit. La aplicación fue desarrollada con los programas SPSS versión 22 y el Minitab 17.;2016
Universidad Nacional Mayor de San Marcos;Análisis estadístico multivariante de las variables que explican el Clima Organizacional de la Facultad de Ciencias Matemáticas de la Universidad Nacional Mayor de San Marcos;Millones Ramos, Carmen Rosemary;Licenciada en Estadística;Adriazola Cruz, Rosa Ysabel;Propone realizar un análisis estadístico empleando técnicas multivariantes, de las variables que explican el clima organizacional de la Facultad de Ciencias Matemáticas de la Universidad Nacional Mayor de San Marcos, desde la percepción de sus profesores. Para la realización de la investigación se consideró la muestra probabilística de profesores obtenida en la investigación Análisis estadístico de los factores del clima institucional y el desempeño docente en la Facultad de Ciencias Matemáticas (2016) en la que se aplicó una encuesta para la medición del clima organizacional. Luego del análisis multivariante de los datos se espera identificar los factores que tienen una contribución positiva, así como aquellos que perjudican al desarrollo del clima organizacional de la comunidad académica matemática. El clima organizacional se refiere al ambiente de trabajo propio de la organización, y dicho ambiente influye directamente en la conducta y el comportamiento de quienes en él participan y la hacen posible. El término clima se deriva de la meteorología que, al referirse a las organizaciones traslada analógicamente una serie de rasgos atmosféricos que mantienen unas regularidades determinadas y que denominamos clima de un lugar o región, al clima organizacional, traduciéndolos como un conjunto particular de prácticas y procedimientos organizacionales (Schneider, 1975). El estudio del clima organizacional es de importancia en toda institución educativa de nivel superior debido a la influencia que tiene en la calidad del servicio que brinda.;2019
Universidad Nacional Mayor de San Marcos;Estudio de la estructura subyacente en la preparación académica de los postulantes a la UNI y su relación con el rendimiento alcanzado en el examen de admisión UNI 2005-2;Neyra López, Walter Jesús;Licenciado en Estadística;Montes Quintana de Domínguez, Grabiela Yolanda;Resume e interpreta el rendimiento académico de un grupo de estudiantes en su etapa de preparación preuniversitaria con el rendimiento alcanzado en su examen de admisión UNI y a partir de ello estudiar las posibilidades de ingreso de los estudiantes. Para lo cual se utiliza tanto las técnicas de análisis factorial exploratorio y confirmatorio, para resumir la información y validar la misma en una segunda instancia y finalmente el análisis de regresión logística buscando determinar las variables que implican mayor influencia en las posibilidades de ingreso del estudiante.;2014
Universidad Nacional Mayor de San Marcos;Caracterización de los hogares del departamento de Piura, según niveles de pobreza, usando variables categóricas;Fiestas Pazo, José Humberto;Licenciado en Estadística;Medina Merino, Rosa Fátima;Señala que en la caracterización de los hogares según sus niveles de pobreza no existe una forma única de medirla, en la literatura es usual hacerlo de forma objetiva recurriendo generalmente a líneas de pobreza. Sin embargo, en los últimos años ha surgido una línea de análisis alternativa que evalúa la percepción que tienen los pobres de su situación, llamada pobreza subjetiva. Si bien no intenta reemplazar los estudios tradicionales, conjuntamente con la metodología no monetaria que tiene en cuenta las medidas antropométricas y las necesidades básicas insatisfechas se constituyen en un análisis complementario que permite caracterizar el fenómeno y contribuir al diseño de políticas más eficientes y adecuadas para combatir la pobreza. Este trabajo está basado en un conjunto de preguntas, en formato de encuesta, recogida por la Encuesta Nacional de Hogares 2004 del módulo Gobernabilidad, Democracia y Transparencia, relacionada con la percepción del hogar para analizar la pobreza desde un enfoque subjetivo, el cual se caracterizará de acuerdo a la percepción de los ingresos y gastos de los hogares, la cual pueda ser susceptible de replicar en diferentes ciudades del país como a nivel internacional. Para lograr nuestros objetivos se utiliza una técnica multivariante muy eficaz como es el análisis de correspondencias.;2008
